,age,marital,education,balance,housing,loan,day,month,duration,campaign,pdays,previous,class
4376,42,married,primary,-10.0,yes,no,9,may,291,4,-1,0,no
1365,34,married,primary,-319.0,yes,yes,9,jul,134,4,-1,0,no
4126,33,single,secondary,358.0,yes,no,7,,302,1,356,3,no
595,28,married,unknown,1034.0,no,no,29,jan,113,1,-1,0,no
3952,44,married,primary,887.0,yes,no,12,may,165,2,363,1,no
2914,37,married,primary,655.0,yes,no,5,feb,127,2,258,4,no
2326,32,married,secondary,55.0,yes,no,15,may,546,9,-1,0,no
3766,38,single,secondary,311.0,yes,no,28,may,61,2,-1,0,no
3440,32,married,secondary,4885.0,yes,yes,18,nov,400,2,-1,0,no
3851,26,single,secondary,802.0,no,no,30,jan,77,1,2,2,no
4157,55,married,secondary,159.0,no,no,28,aug,159,1,-1,0,no
2143,37,married,tertiary,4089.0,yes,no,2,feb,289,2,174,4,yes
1571,36,married,primary,49.0,yes,no,15,may,232,2,365,5,no
4079,53,married,secondary,-118.0,yes,no,9,may,101,3,-1,0,no
1122,32,married,tertiary,4089.0,no,no,26,may,114,7,287,3,no
2786,28,single,secondary,6307.0,yes,no,28,may,615,1,-1,0,no
2967,46,divorced,primary,1712.0,no,no,19,jun,110,1,-1,0,no
2504,35,married,secondary,280.0,yes,yes,31,jul,65,50,-1,0,no
3465,38,married,secondary,5092.0,yes,no,17,jun,145,6,-1,0,no
675,37,married,secondary,64.0,yes,no,12,may,239,4,278,2,no
2808,40,married,secondary,1532.0,yes,yes,18,nov,173,7,-1,0,no
3348,31,single,secondary,1882.0,no,no,7,may,529,2,-1,0,no
728,57,married,secondary,3071.0,yes,yes,7,may,63,3,-1,0,no
412,75,divorced,tertiary,3810.0,yes,no,16,nov,262,1,183,1,yes
3146,32,married,tertiary,357.0,yes,no,18,nov,175,2,-1,0,no
1516,29,married,tertiary,242.0,yes,no,18,jul,73,4,-1,0,no
825,31,single,tertiary,1957.0,no,no,4,feb,112,3,-1,0,no
3267,49,married,secondary,321.0,no,no,9,jun,135,3,-1,0,no
3974,54,married,primary,208.0,no,no,12,may,255,1,-1,0,no
616,28,single,tertiary,231.0,yes,yes,25,jul,568,2,-1,0,no
114,25,single,secondary,331.0,no,no,26,aug,170,4,-1,0,yes
417,45,single,primary,999.0,no,no,29,jan,182,2,-1,0,no
3069,39,married,primary,800.0,yes,no,19,nov,76,6,-1,0,no
1625,36,married,secondary,1746.0,yes,no,7,apr,15,1,316,1,no
4474,44,married,primary,-237.0,yes,no,10,jul,73,1,-1,0,no
2896,80,married,primary,1548.0,no,no,6,aug,331,2,-1,0,no
4230,37,married,tertiary,4039.0,no,yes,25,jul,106,2,-1,0,no
2082,46,divorced,primary,216.0,no,no,2,feb,173,1,-1,0,no
753,53,married,secondary,65.0,no,no,25,aug,41,2,-1,0,no
2546,42,married,secondary,508.0,yes,no,30,may,70,1,-1,0,no
3969,40,married,primary,92.0,yes,no,13,may,92,1,-1,0,no
3373,28,single,tertiary,14.0,no,no,1,jun,201,1,-1,0,no
4107,50,married,primary,2142.0,yes,no,29,jan,309,2,224,1,no
2444,35,married,secondary,724.0,yes,no,14,jul,287,2,415,1,yes
1066,38,married,secondary,740.0,no,no,7,aug,259,3,-1,0,no
3913,48,married,primary,2537.0,no,no,26,aug,219,6,-1,0,no
3498,58,divorced,secondary,462.0,no,no,13,nov,495,1,93,1,yes
2738,39,single,tertiary,1043.0,no,no,18,aug,195,10,-1,0,no
4000,53,divorced,secondary,26.0,yes,no,7,may,56,1,359,1,no
1568,42,single,secondary,0.0,yes,no,7,may,275,4,-1,0,no
2427,39,single,tertiary,1190.0,no,no,8,aug,136,1,-1,0,no
3746,50,married,tertiary,-470.0,yes,no,19,nov,130,2,160,1,no
4200,49,single,primary,548.0,no,no,31,jul,115,6,-1,0,no
1687,44,divorced,secondary,809.0,yes,no,15,may,118,4,-1,0,no
851,46,married,secondary,5.0,no,no,18,aug,71,3,-1,0,no
3546,30,single,tertiary,6495.0,no,no,30,mar,78,3,-1,0,no
895,31,married,secondary,1407.0,yes,no,6,may,142,3,-1,0,no
335,47,divorced,tertiary,447.0,no,yes,7,may,126,1,-1,0,no
2839,54,divorced,secondary,1327.0,no,no,5,jun,115,2,-1,0,no
3087,28,single,tertiary,224.0,yes,no,2,feb,97,3,-1,0,no
1348,36,married,tertiary,61.0,no,yes,19,aug,452,2,-1,0,no
1015,43,married,secondary,520.0,yes,no,20,may,15,13,-1,0,no
2816,34,single,tertiary,586.0,yes,no,16,may,489,2,-1,0,no
1631,39,married,secondary,8.0,no,no,30,jul,88,3,-1,0,no
2489,55,married,primary,-966.0,no,yes,14,may,104,1,-1,0,no
3730,43,married,secondary,3285.0,yes,no,13,may,1721,2,-1,0,yes
3251,60,married,secondary,1801.0,no,no,29,oct,167,1,-1,0,no
4195,30,single,tertiary,868.0,no,no,7,aug,387,2,-1,0,no
2070,80,married,secondary,8304.0,no,no,6,apr,681,1,118,11,no
4417,33,married,tertiary,302.0,yes,yes,16,apr,670,1,-1,0,no
1635,33,married,secondary,687.0,yes,no,14,may,72,2,370,1,no
2479,34,married,secondary,-136.0,yes,yes,12,aug,131,2,-1,0,no
2265,45,married,tertiary,1929.0,yes,no,29,may,44,15,-1,0,no
2959,47,single,secondary,33.0,yes,no,5,may,298,1,-1,0,no
3059,56,married,primary,306.0,no,yes,8,jul,212,1,-1,0,no
2141,33,married,secondary,0.0,yes,yes,28,jul,83,12,-1,0,no
3118,32,married,secondary,1464.0,yes,no,3,jun,193,1,-1,0,no
4281,52,married,secondary,335.0,no,no,21,oct,411,1,182,1,yes
4045,34,single,secondary,60.0,no,no,7,aug,274,2,-1,0,no
3356,51,married,secondary,500.0,yes,no,20,nov,26,6,-1,0,no
2744,57,married,primary,0.0,no,no,9,jun,540,1,-1,0,no
3506,54,married,tertiary,3.0,no,yes,8,jul,443,1,-1,0,no
1679,38,married,secondary,279.0,yes,no,28,may,110,5,-1,0,no
3147,52,married,secondary,-9.0,no,no,9,jun,123,1,-1,0,no
2294,48,married,secondary,,no,yes,3,feb,47,2,222,3,no
580,29,married,tertiary,361.0,yes,yes,28,jul,819,3,-1,0,no
1470,55,married,primary,4103.0,no,no,19,nov,291,1,-1,0,no
4070,31,single,secondary,481.0,yes,no,20,nov,106,2,183,2,no
3343,40,married,secondary,-378.0,yes,yes,13,may,541,1,295,6,no
3672,45,married,secondary,4022.0,yes,no,29,jan,244,3,-1,0,no
559,47,divorced,secondary,2914.0,yes,no,18,aug,405,13,-1,0,no
2849,40,married,secondary,167.0,yes,yes,8,may,380,4,295,1,no
512,52,married,secondary,195.0,yes,no,18,feb,220,1,63,5,yes
1081,48,married,secondary,112.0,no,no,18,aug,139,5,-1,0,no
1664,37,married,secondary,132.0,no,no,27,may,336,2,-1,0,no
1012,48,married,secondary,841.0,yes,no,19,may,215,1,-1,0,no
1931,45,married,secondary,4365.0,no,yes,9,feb,45,2,-1,0,no
1150,36,divorced,secondary,5957.0,yes,no,18,nov,138,2,-1,0,no
2838,33,married,secondary,58.0,yes,no,29,aug,57,2,-1,0,no
116,30,married,secondary,1808.0,yes,no,18,may,83,2,-1,0,no
740,57,married,tertiary,3250.0,no,no,20,aug,162,3,-1,0,no
4349,60,divorced,tertiary,2131.0,no,no,10,jul,421,6,-1,0,no
3675,33,single,tertiary,349.0,no,no,22,aug,182,1,-1,0,no
830,42,single,tertiary,0.0,no,no,7,sep,99,1,-1,0,no
119,46,divorced,tertiary,25.0,no,no,17,jun,564,2,-1,0,no
4324,50,divorced,tertiary,100.0,yes,yes,13,may,157,1,299,3,no
4292,33,married,tertiary,752.0,yes,no,11,aug,104,4,-1,0,no
635,33,divorced,tertiary,280.0,no,yes,18,nov,155,1,-1,0,no
4142,32,married,tertiary,3939.0,no,no,8,aug,209,2,-1,0,no
991,37,married,tertiary,3913.0,yes,no,27,apr,124,1,-1,0,yes
876,33,married,tertiary,595.0,no,no,7,aug,22,2,-1,0,no
4,59,married,secondary,0.0,yes,no,5,may,226,1,-1,0,no
3051,48,married,tertiary,0.0,no,no,28,aug,16,16,-1,0,no
3124,56,married,tertiary,334.0,yes,no,15,may,127,2,-1,0,no
2660,32,married,secondary,10.0,yes,no,6,may,501,4,-1,0,no
2491,58,married,primary,4007.0,no,no,30,nov,598,4,-1,0,no
3854,49,married,tertiary,1843.0,yes,no,25,may,269,1,-1,0,no
1715,38,married,secondary,3732.0,yes,no,21,may,379,2,-1,0,no
1148,27,single,tertiary,446.0,no,no,23,jun,205,3,-1,0,no
3261,32,married,primary,66.0,no,no,19,nov,244,1,-1,0,no
574,35,divorced,secondary,67.0,yes,no,5,may,192,2,-1,0,no
3769,51,married,primary,492.0,yes,no,20,may,142,3,-1,0,no
3736,41,married,tertiary,532.0,yes,no,9,jul,74,1,-1,0,no
4146,40,married,secondary,1259.0,no,no,20,may,234,5,-1,0,no
853,48,divorced,tertiary,113.0,no,yes,22,jul,38,1,-1,0,no
1982,61,married,primary,625.0,yes,no,19,may,158,2,-1,0,no
2774,37,married,tertiary,0.0,no,no,6,jun,143,1,-1,0,no
1166,32,single,tertiary,5514.0,no,no,22,apr,319,1,182,1,yes
971,44,married,secondary,262.0,yes,no,9,jul,74,1,-1,0,no
2701,45,divorced,secondary,809.0,yes,no,13,may,155,2,363,4,no
3847,33,divorced,secondary,385.0,no,no,27,aug,29,28,-1,0,no
2368,35,married,secondary,195.0,yes,no,17,apr,203,1,-1,0,no
4115,35,single,secondary,126.0,no,no,22,aug,112,2,-1,0,no
4131,34,married,tertiary,4831.0,yes,no,4,feb,265,1,-1,0,no
2950,37,married,tertiary,836.0,yes,no,27,may,129,2,-1,0,no
524,45,married,secondary,-839.0,yes,no,28,may,68,1,-1,0,no
2455,31,married,secondary,3242.0,no,no,25,jun,292,2,-1,0,no
1841,41,single,secondary,1680.0,yes,no,2,jun,76,2,-1,0,no
537,26,single,secondary,63.0,no,no,28,jul,76,4,-1,0,no
2806,53,single,secondary,5715.0,no,no,28,jan,287,2,-1,0,no
3175,38,divorced,secondary,156.0,yes,no,17,jun,544,3,-1,0,no
784,27,single,secondary,5.0,yes,no,19,may,205,3,-1,0,no
4057,28,married,secondary,100.0,yes,yes,27,may,132,2,-1,0,no
1409,31,married,secondary,0.0,yes,no,5,may,143,1,-1,0,no
2537,26,married,primary,5116.0,yes,no,22,jul,246,3,-1,0,no
154,39,married,secondary,501.0,no,no,26,may,289,1,-1,0,no
3009,57,married,primary,93.0,yes,no,17,apr,137,1,-1,0,no
1686,47,married,secondary,302.0,yes,no,20,jun,89,3,-1,0,no
2901,37,single,tertiary,223.0,yes,no,28,may,25,1,-1,0,no
4473,33,married,secondary,4790.0,yes,no,20,apr,137,1,272,2,no
3863,33,married,secondary,3470.0,no,no,11,aug,285,2,-1,0,no
2733,54,divorced,secondary,1114.0,yes,no,30,jan,81,1,-1,0,no
1895,29,single,secondary,192.0,no,no,30,jan,327,4,-1,0,no
569,28,single,secondary,459.0,no,no,16,mar,83,13,-1,0,no
1816,52,married,secondary,381.0,no,yes,25,aug,288,12,-1,0,no
2065,38,single,tertiary,0.0,no,no,6,feb,39,2,-1,0,no
127,45,single,secondary,586.0,no,yes,28,jul,32,3,-1,0,no
3394,46,married,secondary,4.0,no,no,30,apr,268,1,261,5,yes
3327,36,married,primary,3953.0,yes,no,19,nov,277,1,-1,0,no
4507,33,married,secondary,288.0,yes,no,17,apr,306,1,-1,0,no
2975,48,single,tertiary,-551.0,yes,no,11,may,168,2,-1,0,no
980,43,divorced,tertiary,388.0,yes,no,8,may,2087,2,-1,0,yes
2300,35,married,secondary,13.0,no,no,22,aug,94,2,-1,0,no
190,49,married,primary,0.0,yes,yes,23,jul,97,6,-1,0,no
1139,52,divorced,primary,278.0,yes,no,7,may,688,2,-1,0,no
699,35,married,tertiary,0.0,no,no,5,may,74,1,168,4,no
4325,53,married,secondary,-626.0,yes,no,9,jul,205,1,-1,0,no
606,28,married,secondary,1020.0,yes,no,28,may,251,1,-1,0,no
301,65,divorced,primary,1840.0,no,no,1,jun,383,2,188,5,no
3420,36,single,tertiary,1283.0,no,no,18,aug,92,5,-1,0,no
4363,38,single,secondary,13156.0,yes,no,17,apr,291,4,331,1,no
1060,48,married,tertiary,1147.0,no,no,5,aug,389,1,64,2,yes
2565,23,single,unknown,817.0,yes,no,18,may,123,1,-1,0,no
4515,32,single,secondary,473.0,yes,no,7,jul,624,5,-1,0,no
1069,45,single,unknown,7108.0,yes,yes,18,nov,53,1,172,3,no
2524,35,married,secondary,1257.0,yes,no,20,apr,93,3,329,7,no
2205,41,divorced,secondary,3823.0,no,no,26,apr,234,10,-1,0,no
1243,69,married,primary,579.0,no,no,14,aug,230,1,-1,0,no
16,56,married,secondary,4073.0,no,no,27,aug,239,5,-1,0,no
3120,47,married,primary,187.0,yes,no,9,may,165,1,-1,0,no
815,32,married,secondary,456.0,no,no,12,may,121,1,-1,0,no
3067,34,single,tertiary,318.0,yes,no,9,may,133,2,-1,0,no
959,37,single,tertiary,3315.0,yes,no,9,apr,820,2,-1,0,no
225,32,single,secondary,406.0,yes,no,6,may,227,1,-1,0,no
3354,61,married,secondary,1471.0,no,no,12,aug,331,2,-1,0,no
2485,34,married,tertiary,-73.0,yes,no,11,jul,90,1,-1,0,no
562,36,married,secondary,-302.0,yes,no,13,may,36,2,-1,0,no
3436,35,married,secondary,444.0,yes,no,15,apr,244,3,-1,0,no
1693,37,single,secondary,2442.0,no,no,16,feb,91,3,-1,0,yes
1045,58,married,tertiary,299.0,no,no,16,jul,120,4,-1,0,no
3446,38,married,secondary,8876.0,no,no,2,feb,280,1,75,1,no
954,58,divorced,unknown,5920.0,yes,no,23,jul,255,1,-1,0,no
2735,47,married,tertiary,459.0,yes,no,29,jul,189,4,-1,0,no
4435,31,single,secondary,4888.0,yes,no,5,may,475,4,166,2,no
1218,54,married,unknown,2508.0,no,no,20,jun,34,8,-1,0,no
1527,57,divorced,secondary,63.0,yes,no,5,may,242,1,-1,0,no
3987,32,married,secondary,61.0,yes,no,8,jul,529,5,-1,0,no
1300,59,divorced,secondary,5845.0,no,no,14,may,1060,2,-1,0,yes
160,34,married,tertiary,20.0,no,no,4,oct,10,1,-1,0,no
4067,53,married,secondary,206.0,no,no,26,aug,87,6,-1,0,no
956,27,single,secondary,3276.0,no,no,5,aug,106,1,110,2,no
3791,56,married,secondary,22196.0,yes,no,21,nov,189,1,-1,0,no
3234,39,single,tertiary,3797.0,no,no,2,jun,96,2,-1,0,no
2869,49,married,secondary,280.0,yes,no,14,jul,162,3,-1,0,no
3777,26,single,secondary,396.0,yes,no,28,may,302,1,-1,0,no
2961,32,married,secondary,1787.0,yes,no,12,may,87,4,357,4,no
2200,52,married,secondary,431.0,no,no,26,aug,73,17,-1,0,no
98,36,divorced,secondary,2843.0,no,no,12,feb,473,1,182,1,no
2557,40,divorced,secondary,-375.0,yes,no,13,may,60,5,-1,0,no
3183,32,married,secondary,132.0,yes,yes,19,may,343,2,-1,0,no
253,58,married,primary,3401.0,yes,no,3,feb,84,3,265,2,no
3923,57,married,primary,-464.0,yes,no,4,feb,75,1,190,6,no
4199,35,married,secondary,603.0,yes,no,17,apr,474,2,-1,0,no
1445,32,married,secondary,413.0,yes,no,11,jul,712,2,-1,0,no
1648,58,married,tertiary,744.0,no,no,28,jan,38,1,-1,0,no
3991,31,single,secondary,5527.0,yes,no,21,may,132,1,-1,0,no
1696,36,single,tertiary,260.0,yes,no,7,may,49,1,-1,0,no
3191,46,married,secondary,137.0,no,no,20,jun,252,3,-1,0,no
1154,47,married,secondary,1934.0,no,yes,14,,225,1,364,1,no
2255,36,single,tertiary,1531.0,yes,no,8,may,81,3,170,1,no
1682,34,single,tertiary,415.0,no,no,12,aug,123,1,-1,0,no
3170,39,married,secondary,285.0,yes,yes,6,may,209,1,-1,0,no
2056,57,married,secondary,1469.0,yes,no,17,nov,364,1,-1,0,no
4090,30,married,tertiary,944.0,no,no,29,oct,251,2,-1,0,yes
3108,38,married,primary,1679.0,yes,no,20,jun,21,18,-1,0,no
3723,32,single,secondary,152.0,yes,no,25,may,158,2,-1,0,yes
2049,59,married,primary,4198.0,no,no,14,jan,309,1,91,10,yes
3643,45,divorced,unknown,998.0,yes,no,30,jul,38,2,-1,0,no
4454,37,single,tertiary,102.0,yes,no,21,aug,101,2,-1,0,no
623,40,single,tertiary,1509.0,no,no,12,may,333,1,58,3,no
262,39,single,tertiary,5803.0,no,no,2,feb,83,3,-1,0,no
3369,51,divorced,secondary,1291.0,yes,no,3,jun,51,2,-1,0,no
4061,28,married,secondary,2788.0,yes,no,6,jun,369,2,-1,0,yes
1802,30,single,secondary,432.0,yes,no,20,may,340,3,-1,0,no
4513,49,married,secondary,322.0,no,no,14,aug,356,2,-1,0,no
2385,47,married,secondary,3333.0,yes,yes,29,jul,114,2,-1,0,no
1959,44,married,secondary,2523.0,yes,no,29,may,1236,2,-1,0,no
2976,28,single,secondary,56.0,yes,no,23,may,66,1,-1,0,no
488,55,single,primary,1187.0,yes,no,2,jun,193,2,-1,0,no
1843,39,married,secondary,247.0,yes,no,17,apr,244,2,-1,0,no
1734,51,married,primary,872.0,no,no,8,aug,82,2,-1,0,no
2911,34,married,secondary,0.0,yes,no,30,oct,154,1,-1,0,yes
3219,72,married,primary,763.0,no,no,24,apr,384,2,-1,0,yes
146,56,married,primary,1906.0,no,yes,19,jun,45,9,-1,0,no
1986,34,single,tertiary,618.0,yes,no,3,jun,119,4,-1,0,no
1369,65,divorced,unknown,300.0,no,no,2,aug,245,2,-1,0,no
2811,44,married,primary,134.0,yes,no,7,may,378,1,-1,0,no
659,40,married,tertiary,-117.0,yes,no,17,jul,770,2,-1,0,no
1794,56,divorced,secondary,-435.0,yes,yes,9,may,185,2,-1,0,no
2511,67,married,primary,2301.0,no,no,16,apr,124,1,-1,0,no
3397,36,married,secondary,998.0,yes,no,14,may,1044,2,-1,0,no
4282,34,divorced,secondary,-251.0,no,no,18,,641,1,-1,0,yes
1147,44,married,secondary,-182.0,yes,yes,14,may,10,10,-1,0,no
3272,44,single,secondary,5045.0,yes,no,21,nov,20,6,175,15,no
608,51,single,tertiary,1594.0,no,no,4,feb,197,1,-1,0,no
3582,36,married,tertiary,0.0,yes,no,27,may,145,2,-1,0,no
1930,32,married,secondary,255.0,yes,yes,21,may,86,2,-1,0,no
197,38,married,secondary,1.0,no,yes,21,nov,152,2,-1,0,no
2931,46,married,primary,-35.0,yes,no,7,may,304,3,-1,0,no
2327,41,married,secondary,8238.0,yes,yes,30,may,124,4,-1,0,no
766,57,married,primary,1052.0,yes,no,13,may,227,4,-1,0,no
4218,48,married,tertiary,5057.0,no,yes,19,nov,37,1,-1,0,no
3255,55,married,primary,284.0,no,yes,14,jul,252,4,-1,0,no
202,35,single,tertiary,2658.0,yes,no,19,aug,768,2,141,3,yes
3510,43,married,secondary,136.0,no,no,25,aug,363,7,-1,0,yes
1733,56,married,tertiary,3172.0,yes,no,5,feb,139,1,-1,0,no
2777,25,single,secondary,-352.0,no,no,15,jul,246,1,-1,0,no
1707,30,married,secondary,123.0,no,yes,17,jul,66,1,85,5,no
3474,36,married,secondary,4280.0,no,no,19,jun,227,6,-1,0,no
854,42,married,secondary,-105.0,yes,no,28,aug,60,2,-1,0,no
4097,46,married,secondary,410.0,no,yes,21,nov,162,5,-1,0,no
2160,60,married,tertiary,3387.0,no,no,14,aug,636,2,-1,0,no
698,36,single,secondary,340.0,no,yes,16,jun,559,3,-1,0,no
4471,59,married,unknown,3534.0,no,no,21,nov,216,4,-1,0,no
2999,40,married,tertiary,294.0,yes,no,23,jul,97,5,-1,0,no
3696,31,single,secondary,31.0,yes,yes,26,may,501,2,-1,0,no
1636,53,married,secondary,4968.0,no,no,6,may,109,1,87,2,no
3457,30,single,tertiary,6164.0,yes,no,27,may,152,11,-1,0,no
3581,47,married,tertiary,4543.0,yes,no,14,may,162,1,-1,0,no
1291,55,divorced,secondary,61.0,yes,yes,25,aug,113,3,-1,0,no
1853,39,single,secondary,4143.0,yes,yes,2,jun,21,1,-1,0,no
3763,33,married,secondary,137.0,no,yes,18,jul,305,12,-1,0,no
3304,64,married,tertiary,846.0,no,no,11,feb,671,1,181,3,yes
4441,38,married,tertiary,12877.0,no,no,17,jun,118,3,-1,0,no
3743,42,single,secondary,-247.0,yes,yes,21,oct,519,1,166,1,yes
3445,48,married,secondary,427.0,no,no,14,may,201,1,-1,0,no
1998,53,married,secondary,1378.0,yes,no,18,jul,91,2,-1,0,no
663,53,married,primary,1034.0,yes,no,19,nov,854,2,170,3,no
3748,35,married,tertiary,2793.0,no,no,20,nov,258,2,-1,0,no
709,42,married,primary,14752.0,no,no,19,may,107,2,-1,0,no
1282,30,married,primary,2581.0,no,no,12,may,221,2,-1,0,no
2675,29,single,tertiary,437.0,no,no,5,aug,504,1,92,1,yes
4029,37,married,secondary,487.0,no,yes,27,aug,155,15,-1,0,no
1306,49,married,secondary,5673.0,no,yes,4,aug,357,3,-1,0,no
2237,46,married,secondary,451.0,yes,yes,13,may,389,4,-1,0,no
3302,33,divorced,tertiary,0.0,yes,yes,19,aug,275,8,-1,0,no
2038,33,single,secondary,5137.0,yes,no,6,may,123,1,-1,0,no
1529,29,single,secondary,417.0,no,no,7,oct,90,1,-1,0,no
1663,52,divorced,primary,-191.0,yes,no,15,may,755,1,-1,0,yes
4459,31,single,secondary,223.0,yes,no,17,apr,508,1,315,11,no
4477,32,single,tertiary,577.0,no,no,7,aug,101,2,-1,0,no
3627,56,married,secondary,-229.0,no,yes,23,jul,55,10,-1,0,no
2693,40,married,secondary,0.0,yes,yes,17,nov,57,1,-1,0,no
3060,52,married,secondary,0.0,no,no,22,apr,91,2,275,1,no
1597,34,single,tertiary,876.0,yes,no,17,nov,145,2,-1,0,no
2729,34,single,tertiary,1011.0,yes,no,6,may,136,1,-1,0,no
2625,42,married,primary,2111.0,yes,no,7,may,86,2,-1,0,no
3157,75,married,secondary,6053.0,no,no,11,feb,865,2,190,1,no
3314,35,married,tertiary,980.0,no,no,2,aug,428,2,336,6,no
1722,56,married,secondary,238.0,yes,no,19,nov,808,1,-1,0,no
1059,57,married,primary,808.0,no,no,7,jul,274,1,-1,0,no
3242,27,single,secondary,15.0,yes,no,25,jul,67,3,-1,0,no
1678,39,married,secondary,-405.0,yes,no,8,may,177,1,-1,0,no
1757,42,single,secondary,243.0,yes,no,14,may,46,5,-1,0,no
4191,31,single,tertiary,1130.0,yes,no,17,apr,224,3,74,4,no
563,50,married,secondary,2497.0,yes,no,21,nov,35,1,176,1,no
2790,37,single,secondary,435.0,yes,no,26,may,210,1,-1,0,no
863,49,married,primary,489.0,yes,no,27,may,84,4,-1,0,no
1484,44,married,primary,276.0,yes,yes,15,may,219,1,-1,0,no
206,42,married,secondary,2030.0,yes,yes,9,jul,196,1,-1,0,no
870,57,married,secondary,839.0,no,yes,5,may,225,1,-1,0,no
502,31,married,tertiary,13.0,no,no,28,aug,110,5,-1,0,no
1028,31,married,secondary,0.0,yes,yes,6,may,144,2,-1,0,no
3840,48,married,secondary,425.0,yes,no,9,jul,693,2,-1,0,no
2690,45,married,primary,0.0,no,no,26,aug,454,2,-1,0,no
1570,34,married,tertiary,176.0,no,no,18,aug,61,4,-1,0,no
2773,35,divorced,tertiary,0.0,yes,no,29,oct,171,1,-1,0,yes
2731,48,married,secondary,1159.0,yes,yes,15,may,1181,9,-1,0,no
804,40,married,tertiary,-1212.0,yes,no,15,may,1259,2,333,18,no
3645,39,single,primary,6.0,yes,no,19,nov,286,2,-1,0,no
2454,36,married,tertiary,1327.0,no,no,29,oct,174,2,-1,0,no
3104,33,single,secondary,2557.0,yes,no,18,may,186,1,-1,0,no
200,34,single,tertiary,992.0,yes,no,4,may,301,1,88,2,no
3099,37,married,secondary,0.0,no,no,18,jun,236,1,-1,0,no
2278,34,single,secondary,943.0,no,no,29,aug,96,4,-1,0,no
3561,51,married,tertiary,1315.0,no,no,5,jun,303,2,-1,0,no
391,28,single,primary,0.0,yes,yes,3,jun,380,4,-1,0,no
1495,31,married,secondary,79.0,yes,yes,23,jul,235,11,-1,0,no
2695,46,married,tertiary,405.0,no,no,11,aug,138,3,-1,0,no
2027,38,single,primary,490.0,yes,yes,25,aug,17,1,-1,0,no
2568,61,married,secondary,2917.0,no,no,6,oct,215,1,-1,0,yes
64,56,married,secondary,16873.0,no,no,7,oct,223,1,-1,0,no
3884,36,married,tertiary,506.0,no,no,25,aug,47,1,120,1,no
2062,29,married,unknown,486.0,yes,no,6,may,422,1,363,1,no
492,53,married,secondary,1796.0,no,no,16,mar,295,1,91,2,yes
379,27,single,secondary,468.0,yes,no,13,may,109,1,-1,0,no
3993,44,married,tertiary,17361.0,no,no,18,jun,476,1,-1,0,no
1076,54,married,secondary,2206.0,no,no,12,nov,104,1,99,2,yes
878,31,single,secondary,203.0,no,yes,19,nov,177,1,-1,0,no
337,33,single,tertiary,1410.0,yes,no,5,feb,8,1,254,5,no
1016,36,married,secondary,439.0,yes,no,21,may,260,5,-1,0,no
1275,41,married,secondary,-217.0,yes,no,11,may,313,1,349,3,no
3798,38,single,tertiary,0.0,no,no,24,jul,164,1,-1,0,no
3342,42,married,secondary,8131.0,yes,no,30,may,69,1,-1,0,no
995,38,married,secondary,1370.0,yes,no,11,may,472,2,-1,0,no
1981,51,married,tertiary,833.0,no,no,31,jul,77,3,-1,0,no
4297,26,single,secondary,592.0,yes,yes,27,may,174,1,-1,0,no
161,25,single,secondary,4590.0,yes,no,28,may,199,2,-1,0,no
1500,30,married,secondary,1743.0,yes,no,5,feb,192,4,-1,0,no
3843,50,married,primary,341.0,yes,yes,20,apr,670,4,340,2,yes
2613,36,married,secondary,725.0,yes,no,27,feb,123,3,99,8,no
3461,34,single,secondary,,no,no,20,nov,205,6,-1,0,no
1021,45,married,secondary,5346.0,yes,yes,21,oct,187,1,-1,0,yes
3073,67,married,tertiary,701.0,no,no,6,aug,254,2,-1,0,yes
3943,45,single,secondary,1757.0,yes,no,20,apr,1010,3,326,1,no
1585,42,married,secondary,5639.0,yes,no,17,jul,430,2,-1,0,no
1955,46,divorced,tertiary,-154.0,yes,yes,27,may,107,2,-1,0,no
3152,47,married,primary,0.0,no,no,10,aug,1225,2,-1,0,no
34,49,married,tertiary,1235.0,no,no,13,aug,354,3,-1,0,yes
4014,41,married,secondary,21515.0,yes,no,5,jun,87,1,-1,0,no
775,37,divorced,tertiary,168.0,yes,no,5,jun,227,1,-1,0,no
2556,34,divorced,secondary,479.0,yes,no,12,may,515,1,350,5,yes
1478,35,single,tertiary,7546.0,yes,no,28,dec,137,1,122,3,no
1363,53,married,tertiary,2627.0,yes,yes,16,jun,18,30,-1,0,no
2612,53,married,tertiary,2289.0,yes,yes,17,nov,183,1,-1,0,no
2824,28,single,tertiary,2380.0,no,no,14,sep,394,2,-1,0,no
2041,73,married,primary,154.0,no,no,15,oct,103,1,-1,0,no
241,50,married,tertiary,4012.0,no,no,19,nov,690,3,-1,0,no
2061,31,married,secondary,-331.0,yes,no,23,may,203,5,-1,0,no
2363,56,divorced,tertiary,659.0,no,yes,2,jun,56,1,-1,0,no
