age,marital,education,balance,housing,loan,day,month,duration,campaign,pdays,previous,class
54,divorced,primary,22,no,no,20,jun,23,4,-1,0,no
34,married,tertiary,1611,yes,no,11,may,490,2,-1,0,no
34,single,tertiary,18,yes,yes,30,apr,359,1,-1,0,yes
52,married,primary,1331,yes,no,29,jul,213,2,-1,0,no
60,married,unknown,7337,no,no,4,aug,122,1,-1,0,no
39,single,secondary,835,yes,no,29,may,587,4,-1,0,no
58,married,primary,5092,no,no,11,jun,199,6,-1,0,no
41,divorced,secondary,52,no,no,20,aug,261,2,-1,0,no
48,married,secondary,10655,no,no,31,jul,5,3,-1,0,no
58,married,tertiary,1831,no,no,17,nov,1531,1,-1,0,no
40,married,primary,92,yes,no,13,may,92,1,-1,0,no
48,married,tertiary,586,yes,yes,6,may,179,2,-1,0,no
52,divorced,primary,1758,yes,no,15,may,41,1,-1,0,no
50,married,secondary,2061,yes,yes,29,jan,197,2,244,3,no
25,single,secondary,959,no,no,9,jul,144,5,-1,0,no
54,married,primary,208,no,no,12,may,255,1,-1,0,no
34,married,secondary,-315,yes,no,8,may,56,2,-1,0,no
48,married,tertiary,-13,yes,no,15,may,20,6,291,2,no
37,married,tertiary,801,no,no,11,aug,331,7,-1,0,no
66,married,tertiary,1948,no,no,28,jan,216,1,91,4,yes
32,single,tertiary,751,yes,no,8,,64,1,-1,0,no
45,married,secondary,784,yes,yes,3,jun,34,1,-1,0,no
43,single,secondary,24,no,no,12,may,68,1,363,1,no
41,married,tertiary,72,yes,no,7,may,764,3,-1,0,no
40,divorced,tertiary,1871,yes,no,17,nov,64,1,-1,0,no
44,single,secondary,1378,yes,no,8,may,257,2,-1,0,no
43,married,primary,188,yes,no,12,may,58,3,347,5,no
30,single,tertiary,6836,no,no,27,feb,30,3,-1,0,no
32,married,secondary,61,yes,no,8,jul,529,5,-1,0,no
57,married,secondary,-967,yes,no,15,may,8,7,-1,0,no
31,single,tertiary,462,yes,yes,19,may,147,1,-1,0,no
49,married,secondary,0,no,no,28,aug,173,2,-1,0,no
31,single,secondary,5527,yes,no,21,may,132,1,-1,0,no
41,married,tertiary,1287,no,no,16,jun,286,1,-1,0,no
44,married,tertiary,17361,no,no,18,jun,476,1,-1,0,no
54,married,unknown,1956,no,no,19,nov,221,5,-1,0,no
37,divorced,secondary,0,yes,no,21,apr,146,4,-1,0,yes
34,married,secondary,-294,yes,no,27,may,532,2,-1,0,no
43,married,secondary,275,no,no,25,aug,69,6,-1,0,no
44,married,tertiary,724,yes,no,17,nov,157,2,172,1,no
44,married,secondary,27,no,no,25,may,485,1,-1,0,no
53,divorced,secondary,26,yes,no,7,may,56,1,359,1,no
36,married,secondary,191,no,no,31,aug,69,1,-1,0,no
58,divorced,secondary,-123,no,no,5,aug,131,2,-1,0,no
26,single,secondary,-147,no,no,4,jun,95,2,-1,0,no
34,single,secondary,179,no,no,19,aug,294,3,-1,0,no
55,married,primary,1086,yes,no,6,may,146,1,272,2,no
55,married,secondary,471,yes,no,30,may,58,2,-1,0,no
34,married,tertiary,105,yes,no,28,may,249,2,-1,0,no
41,divorced,secondary,1588,yes,yes,20,jun,10,8,-1,0,no
38,divorced,secondary,70,no,no,27,oct,255,3,148,1,yes
28,single,secondary,2700,no,no,3,feb,337,4,-1,0,no
41,married,secondary,1602,yes,no,2,jun,142,1,-1,0,no
30,married,tertiary,0,yes,no,24,jul,209,2,-1,0,no
39,married,unknown,839,no,no,30,may,825,2,-1,0,no
41,married,secondary,21515,yes,no,5,jun,87,1,-1,0,no
36,married,secondary,5902,yes,no,23,may,219,4,-1,0,no
37,married,tertiary,547,yes,yes,21,may,143,1,-1,0,no
59,married,tertiary,3800,no,yes,9,jul,70,1,-1,0,no
26,single,secondary,261,yes,no,27,may,371,2,-1,0,no
43,married,secondary,0,yes,yes,4,feb,539,8,204,5,no
42,married,secondary,-34,no,no,5,feb,176,1,-1,0,no
46,married,unknown,9328,yes,no,5,may,725,3,-1,0,yes
31,married,secondary,5,yes,yes,16,jul,101,7,-1,0,no
43,married,secondary,3529,no,no,5,feb,169,2,-1,0,no
48,single,tertiary,2330,yes,no,4,jun,15,1,-1,0,no
41,married,secondary,1334,yes,no,20,apr,234,5,-1,0,no
32,married,tertiary,3601,no,no,22,aug,171,15,-1,0,no
45,married,tertiary,265,no,no,28,aug,14,3,-1,0,no
52,single,unknown,2227,no,no,24,feb,242,2,-1,0,yes
37,married,secondary,487,no,yes,27,aug,155,15,-1,0,no
38,divorced,secondary,0,yes,no,11,,580,1,173,1,no
36,single,secondary,174,yes,no,7,may,223,2,-1,0,no
58,married,secondary,14412,no,no,18,nov,297,1,-1,0,no
37,married,tertiary,3288,no,no,8,aug,124,2,-1,0,no
30,single,secondary,57,no,no,2,feb,465,2,-1,0,no
47,married,secondary,2246,yes,no,10,jul,330,1,-1,0,no
40,married,secondary,4441,yes,no,20,nov,153,2,183,2,no
42,divorced,tertiary,0,no,no,19,may,131,2,-1,0,no
71,married,tertiary,353,no,no,27,jan,208,1,93,2,no
54,married,secondary,448,yes,yes,5,aug,98,1,-1,0,no
53,married,primary,27,yes,no,10,sep,230,3,-1,0,yes
33,divorced,secondary,474,no,no,22,jul,400,2,-1,0,no
30,single,tertiary,1185,yes,no,30,apr,284,1,339,1,no
39,divorced,secondary,282,yes,no,17,jul,243,1,-1,0,no
32,married,secondary,2,yes,no,15,may,16,9,309,1,no
34,single,secondary,60,no,no,7,aug,274,2,-1,0,no
39,single,tertiary,3972,no,no,30,jul,122,3,-1,0,no
75,married,secondary,26452,no,no,15,jul,219,2,-1,0,no
33,divorced,secondary,818,yes,yes,16,apr,301,3,-1,0,no
40,married,secondary,9374,yes,no,21,nov,7,8,185,1,no
37,married,unknown,47,no,no,19,jun,374,3,-1,0,no
69,married,primary,279,no,no,12,aug,26,1,-1,0,no
52,married,primary,20,yes,no,28,jan,172,1,-1,0,no
31,divorced,secondary,360,no,no,15,may,332,1,297,2,no
28,single,secondary,1532,no,no,22,may,253,1,107,5,no
29,single,tertiary,1673,no,no,16,aug,200,2,159,3,no
46,married,secondary,2420,no,no,19,nov,405,2,-1,0,no
28,married,secondary,100,yes,yes,27,may,132,2,-1,0,no
41,married,secondary,0,no,no,20,jun,89,1,-1,0,no
42,divorced,secondary,1533,no,yes,5,aug,86,1,-1,0,no
34,single,secondary,296,no,no,7,jul,147,4,-1,0,no
28,married,secondary,2788,yes,no,6,jun,369,2,-1,0,yes
43,single,secondary,109,yes,no,27,may,64,3,-1,0,no
32,married,secondary,485,no,no,26,aug,98,14,-1,0,no
33,single,tertiary,125,no,no,29,aug,66,2,-1,0,no
70,married,secondary,616,no,no,27,apr,149,2,182,1,no
36,married,secondary,3064,yes,no,26,aug,240,3,107,4,no
53,married,secondary,206,no,no,26,aug,87,6,-1,0,no
30,single,secondary,6900,no,no,21,nov,816,1,-1,0,no
45,divorced,secondary,-179,no,no,3,jul,155,2,-1,0,no
31,single,secondary,481,yes,no,20,nov,106,2,183,2,no
28,married,secondary,12,yes,no,30,jan,73,3,256,3,no
45,married,primary,0,no,no,23,,574,5,-1,0,no
51,married,tertiary,176,yes,yes,1,jun,8,1,687,2,no
53,married,,4086,no,no,20,jun,14,3,-1,0,no
40,married,secondary,257,yes,no,16,may,731,4,-1,0,no
53,married,primary,53,yes,no,7,apr,208,1,140,1,no
31,divorced,secondary,6,yes,no,29,jan,821,1,-1,0,no
30,married,tertiary,562,no,no,21,aug,137,4,-1,0,no
53,married,secondary,-118,yes,no,9,may,101,3,-1,0,no
40,married,primary,2805,yes,no,14,may,173,6,353,23,no
26,single,secondary,565,yes,no,6,jun,582,11,-1,0,no
47,married,secondary,0,yes,no,21,jul,676,1,-1,0,no
51,married,tertiary,1612,no,no,16,mar,384,1,182,5,no
45,married,primary,180,yes,yes,27,may,62,2,-1,0,no
35,married,tertiary,0,yes,no,21,jul,295,3,-1,0,no
36,single,tertiary,876,yes,no,23,may,241,2,-1,0,no
57,married,secondary,2137,no,no,8,jul,132,7,-1,0,no
42,married,primary,260,yes,no,31,jul,175,2,-1,0,no
32,married,secondary,-53,yes,no,16,apr,648,1,272,1,yes
30,married,tertiary,944,no,no,29,oct,251,2,-1,0,yes
36,married,secondary,2394,no,no,14,aug,184,2,-1,0,no
43,married,secondary,297,yes,no,14,oct,119,3,-1,0,no
69,single,tertiary,2144,no,no,29,jul,417,1,184,4,yes
31,single,tertiary,969,no,no,15,jun,95,1,-1,0,no
35,married,secondary,0,no,no,14,jul,125,2,-1,0,no
26,married,tertiary,37,yes,yes,6,may,207,1,363,2,no
46,married,secondary,410,no,yes,21,nov,162,5,-1,0,no
30,married,secondary,1211,yes,no,18,may,176,1,-1,0,no
33,single,tertiary,71,no,no,22,aug,107,6,-1,0,no
34,married,tertiary,436,yes,no,17,apr,28,1,345,1,no
48,married,primary,559,yes,no,15,may,1231,2,-1,0,no
31,married,tertiary,1170,no,no,20,aug,200,4,-1,0,no
46,divorced,tertiary,25,no,no,26,may,103,2,-1,0,no
40,married,secondary,1325,no,no,11,jun,150,2,-1,0,no
39,married,secondary,0,no,no,21,nov,108,7,-1,0,no
33,single,secondary,647,yes,yes,4,feb,124,1,273,1,no
50,married,primary,2142,yes,no,29,jan,309,2,224,1,no
84,divorced,primary,639,no,no,18,may,353,3,-1,0,yes
40,married,primary,177,yes,yes,21,jul,742,4,-1,0,no
55,married,tertiary,236,no,no,4,aug,200,1,-1,0,no
40,divorced,secondary,1959,yes,no,30,may,177,1,-1,0,no
46,married,primary,96,no,no,4,feb,151,2,-1,0,no
43,single,tertiary,0,no,no,19,jun,147,1,-1,0,no
34,married,secondary,250,yes,no,29,may,193,6,-1,0,no
35,single,secondary,126,no,no,22,aug,112,2,-1,0,no
57,married,unknown,1621,yes,no,19,jun,108,1,-1,0,no
25,single,secondary,8,no,no,22,apr,107,2,-1,0,yes
32,married,tertiary,189,yes,no,6,jun,106,2,-1,0,no
52,single,secondary,316,no,no,12,may,463,3,-1,0,no
31,single,tertiary,-282,yes,no,20,nov,131,3,-1,0,no
34,married,tertiary,-308,yes,no,30,apr,140,2,-1,0,no
42,divorced,secondary,248,no,no,19,aug,163,4,-1,0,no
47,divorced,primary,126,yes,no,3,jun,2456,2,-1,0,yes
50,divorced,tertiary,13,yes,no,20,apr,76,1,-1,0,yes
30,married,secondary,-393,yes,yes,16,jul,435,1,-1,0,yes
33,single,secondary,358,yes,no,7,,302,1,356,3,no
56,single,tertiary,917,no,no,9,jun,306,1,-1,0,no
34,divorced,secondary,1268,yes,no,15,may,259,3,-1,0,no
33,married,secondary,-163,yes,yes,8,aug,502,2,-1,0,no
32,single,tertiary,473,yes,no,11,may,72,2,361,1,no
34,married,tertiary,4831,yes,no,4,feb,265,1,-1,0,no
37,married,secondary,1063,yes,no,31,jul,413,2,-1,0,no
30,married,secondary,0,yes,no,12,may,756,3,-1,0,no
29,married,secondary,424,yes,yes,14,may,241,2,-1,0,no
56,divorced,primary,802,no,no,3,feb,258,2,-1,0,no
31,married,tertiary,430,yes,no,25,jul,137,16,-1,0,no
59,married,unknown,3940,no,no,5,jun,48,2,-1,0,no
36,married,secondary,2880,no,no,12,jun,283,1,-1,0,no
51,divorced,secondary,1069,yes,no,30,may,247,2,-1,0,no
54,divorced,primary,4382,yes,no,18,may,193,4,-1,0,no
37,married,tertiary,0,no,no,11,mar,129,4,107,2,no
32,married,tertiary,3939,no,no,8,aug,209,2,-1,0,no
42,married,tertiary,753,no,no,17,jun,31,1,-1,0,no
29,married,secondary,358,no,no,21,jul,88,5,-1,0,no
52,married,primary,1141,yes,no,12,may,22,5,-1,0,no
40,married,secondary,1259,no,no,20,may,234,5,-1,0,no
30,married,secondary,227,no,yes,3,jun,23,1,-1,0,no
55,divorced,secondary,538,yes,no,7,aug,353,2,-1,0,yes
49,married,tertiary,92,yes,no,6,may,221,2,-1,0,no
33,married,tertiary,8023,no,no,25,feb,196,1,87,4,no
32,single,secondary,2478,no,yes,20,nov,395,1,-1,0,no
21,single,secondary,6844,no,no,14,aug,126,3,127,7,no
42,married,secondary,440,yes,no,3,feb,13,5,-1,0,no
56,married,secondary,800,no,yes,9,jul,170,1,-1,0,no
39,single,secondary,914,no,no,5,jun,20,1,-1,0,no
30,single,secondary,638,no,no,14,jul,358,6,-1,0,no
55,married,secondary,159,no,no,28,aug,159,1,-1,0,no
43,married,primary,483,yes,no,12,may,225,3,-1,0,no
53,married,secondary,94,no,no,10,aug,493,1,181,14,yes
57,married,secondary,1044,no,no,11,jan,585,1,192,2,yes
39,single,unknown,0,no,no,20,jun,13,11,-1,0,no
56,divorced,tertiary,401,yes,no,20,nov,26,1,-1,0,no
29,single,unknown,33,no,no,1,jul,161,1,-1,0,no
38,married,primary,506,yes,yes,12,jun,122,1,-1,0,no
59,married,tertiary,1881,no,no,19,nov,456,2,-1,0,no
42,single,unknown,344,yes,no,3,jun,26,7,-1,0,no
46,married,primary,0,yes,no,12,may,51,9,-1,0,no
31,married,secondary,3,yes,no,28,jul,37,12,-1,0,no
35,divorced,secondary,221,yes,no,14,may,150,1,360,1,no
50,married,secondary,36,no,no,13,aug,104,10,-1,0,no
42,married,primary,969,yes,no,13,may,721,1,-1,0,no
36,single,secondary,760,no,no,20,jun,9,13,-1,0,no
25,single,tertiary,220,no,no,26,may,68,1,-1,0,no
42,single,tertiary,10907,no,no,4,may,74,3,-1,0,no
27,single,tertiary,-148,yes,no,11,sep,146,3,224,1,no
32,married,primary,415,yes,no,2,jun,777,4,-1,0,yes
57,married,tertiary,1341,yes,no,8,may,339,2,-1,0,no
48,married,secondary,865,yes,no,13,may,78,2,-1,0,no
34,divorced,secondary,-566,yes,no,26,may,248,2,-1,0,no
33,married,secondary,210,yes,yes,20,may,201,1,-1,0,no
26,single,secondary,1275,yes,no,20,jun,18,9,-1,0,no
50,married,secondary,579,no,no,26,aug,83,4,-1,0,no
60,single,tertiary,2934,no,no,8,aug,233,2,-1,0,no
47,married,tertiary,6637,yes,no,17,apr,174,2,-1,0,no
31,married,tertiary,271,no,no,18,nov,89,1,-1,0,no
52,married,tertiary,0,no,no,9,aug,145,3,94,4,no
36,married,secondary,472,yes,no,19,jun,1017,1,-1,0,no
43,married,primary,487,yes,no,7,may,548,2,-1,0,no
30,single,tertiary,699,yes,no,11,aug,213,4,-1,0,no
32,married,secondary,150,no,no,5,feb,210,1,-1,0,no
31,single,tertiary,1130,yes,no,17,apr,224,3,74,4,no
29,single,secondary,584,yes,no,16,jun,541,19,-1,0,no
48,divorced,secondary,3186,no,yes,9,apr,104,1,-1,0,no
32,single,secondary,133,no,no,15,apr,171,1,-1,0,yes
30,single,tertiary,868,no,no,7,aug,387,2,-1,0,no
48,married,secondary,480,yes,no,15,may,830,1,352,2,yes
51,married,unknown,1883,yes,no,5,may,57,1,-1,0,no
34,married,tertiary,606,no,no,20,apr,97,1,-1,0,yes
35,married,secondary,603,yes,no,17,apr,474,2,-1,0,no
49,single,primary,548,no,no,31,jul,115,6,-1,0,no
36,married,secondary,-872,yes,yes,20,nov,153,1,183,1,no
37,divorced,secondary,33,yes,no,20,nov,106,2,167,1,no
37,married,tertiary,1689,yes,no,29,may,645,2,-1,0,no
49,married,primary,902,no,no,9,jun,210,2,-1,0,no
44,divorced,secondary,0,yes,yes,13,may,97,1,-1,0,no
40,married,secondary,260,no,no,19,nov,52,1,152,6,no
57,married,secondary,589,yes,no,2,feb,223,1,76,4,no
39,married,secondary,626,yes,no,11,may,126,2,-1,0,no
38,married,secondary,0,no,yes,16,jul,1473,6,-1,0,no
51,divorced,secondary,78,yes,no,27,may,723,2,-1,0,no
27,single,secondary,3792,no,no,22,apr,279,2,-1,0,yes
38,single,tertiary,14058,no,no,17,jul,293,20,-1,0,no
30,single,secondary,-522,yes,yes,5,may,670,2,286,6,yes
36,single,unknown,386,no,no,18,jun,359,2,-1,0,no
37,married,secondary,1978,no,no,9,sep,404,1,182,1,yes
53,married,secondary,459,no,no,14,,317,6,192,1,no
38,married,tertiary,2812,yes,no,30,apr,830,1,-1,0,yes
48,married,tertiary,5057,no,yes,19,nov,37,1,-1,0,no
26,married,secondary,-759,yes,no,11,jul,191,1,-1,0,no
33,single,secondary,-416,yes,no,16,may,767,2,-1,0,yes
47,married,unknown,2106,yes,no,6,may,168,1,-1,0,no
45,divorced,tertiary,220,yes,no,18,jun,89,4,-1,0,no
32,divorced,secondary,0,yes,no,2,jun,746,2,-1,0,no
69,married,unknown,426,no,no,9,mar,225,1,90,1,yes
65,married,unknown,4717,no,no,6,aug,256,1,-1,0,yes
37,married,secondary,395,yes,no,6,may,219,2,-1,0,no
45,divorced,primary,0,yes,no,21,jul,211,2,-1,0,no
36,married,secondary,-206,yes,no,8,may,177,2,-1,0,no
62,divorced,tertiary,6,yes,no,13,oct,216,1,183,4,yes
37,married,tertiary,4039,no,yes,25,jul,106,2,-1,0,no
39,divorced,secondary,687,yes,no,9,jul,869,1,-1,0,yes
38,single,secondary,-242,yes,no,18,may,1173,3,278,6,yes
31,married,tertiary,582,yes,no,15,jul,58,2,-1,0,no
58,divorced,primary,8218,yes,no,31,jul,124,10,-1,0,no
44,single,tertiary,1424,yes,no,8,aug,201,2,-1,0,no
31,married,secondary,92,yes,no,16,may,688,1,-1,0,yes
33,single,secondary,2085,no,no,9,feb,501,2,-1,0,yes
36,single,tertiary,197,no,no,30,apr,260,1,-1,0,yes
31,single,secondary,2305,no,no,4,aug,139,1,-1,0,no
45,married,secondary,-547,yes,no,3,jun,214,2,-1,0,no
30,single,tertiary,411,no,no,21,apr,142,1,-1,0,no
34,married,secondary,584,yes,no,18,jul,154,2,-1,0,no
34,married,tertiary,997,yes,yes,21,nov,81,1,-1,0,no
39,divorced,secondary,83,yes,no,30,jul,69,6,-1,0,no
41,married,tertiary,6563,no,no,27,aug,136,8,-1,0,no
32,single,secondary,0,yes,no,31,jul,99,13,-1,0,no
32,single,tertiary,0,no,no,21,nov,9,6,-1,0,no
36,married,primary,398,yes,no,12,jun,278,1,-1,0,no
35,married,tertiary,1145,yes,no,2,feb,82,2,-1,0,no
32,single,tertiary,2,yes,no,11,sep,100,2,-1,0,yes
33,single,tertiary,201,yes,no,19,nov,171,1,183,1,no
49,married,primary,563,no,no,19,jun,84,1,-1,0,no
35,married,tertiary,3161,no,no,8,aug,433,2,-1,0,no
31,married,secondary,0,no,yes,15,jul,624,6,-1,0,no
42,married,secondary,1331,no,no,23,jul,698,2,-1,0,no
34,married,primary,2929,no,no,14,aug,518,2,-1,0,yes
32,married,secondary,-220,yes,yes,25,jul,123,2,-1,0,no
29,single,tertiary,5980,yes,no,28,may,317,1,-1,0,no
32,single,secondary,48,yes,no,20,apr,8,3,-1,0,no
50,single,unknown,0,no,no,28,jul,118,8,-1,0,no
58,married,secondary,3382,no,yes,28,may,294,2,309,2,no
59,married,secondary,2308,no,no,30,apr,815,1,87,1,yes
25,married,tertiary,10,yes,no,21,jul,857,4,-1,0,yes
57,married,secondary,162,yes,no,5,may,174,1,-1,0,no
30,single,secondary,1073,yes,no,5,may,1130,4,-1,0,no
26,single,secondary,1700,yes,no,7,may,13,5,-1,0,no
50,single,primary,148,yes,no,7,may,198,2,-1,0,no
39,married,secondary,0,yes,no,8,may,503,1,-1,0,no
45,married,primary,185,yes,no,29,jan,249,3,-1,0,no
37,divorced,tertiary,896,no,yes,14,aug,343,2,-1,0,no
47,divorced,primary,1279,yes,no,6,feb,479,2,-1,0,no
50,married,tertiary,199,yes,yes,3,feb,116,2,253,1,no
40,married,secondary,99,no,no,9,feb,15,5,-1,0,no
35,married,primary,378,yes,no,16,may,427,3,-1,0,no
53,married,tertiary,15,no,no,20,aug,921,2,-1,0,yes
35,married,secondary,147,yes,yes,29,jan,41,1,184,7,no
54,married,secondary,2225,no,yes,13,aug,73,2,-1,0,no
35,single,secondary,1810,yes,no,25,may,65,2,-1,0,no
31,married,unknown,-6,no,yes,7,jul,94,2,-1,0,no
46,divorced,secondary,435,yes,no,15,may,192,3,-1,0,no
52,married,secondary,335,no,no,21,oct,411,1,182,1,yes
34,divorced,secondary,-251,no,no,18,,641,1,-1,0,yes
46,divorced,secondary,5,yes,yes,29,jan,305,2,-1,0,no
54,married,secondary,641,yes,no,17,apr,472,1,148,2,no
37,married,tertiary,0,yes,no,21,jul,115,1,-1,0,no
39,married,tertiary,722,no,no,23,apr,141,1,-1,0,no
50,married,tertiary,3337,yes,yes,31,jul,24,14,-1,0,no
44,divorced,secondary,0,no,no,28,jul,264,5,-1,0,no
56,married,secondary,1504,yes,no,29,may,66,2,-1,0,no
40,married,tertiary,35,no,no,3,jul,318,4,317,3,no
36,married,secondary,895,yes,yes,4,jun,622,1,-1,0,no
33,married,tertiary,752,yes,no,11,aug,104,4,-1,0,no
33,single,secondary,1925,yes,no,2,mar,76,2,-1,0,no
42,married,secondary,-246,yes,no,7,may,149,1,-1,0,no
30,single,tertiary,901,yes,yes,16,may,601,1,-1,0,no
33,single,secondary,894,no,no,5,feb,509,2,-1,0,no
26,single,secondary,592,yes,yes,27,may,174,1,-1,0,no
26,single,secondary,3529,no,yes,7,sep,57,2,-1,0,no
37,married,secondary,0,yes,yes,31,jul,187,2,-1,0,no
59,married,primary,0,no,no,5,jun,493,2,-1,0,yes
49,married,primary,371,yes,no,31,jul,18,44,-1,0,no
33,single,primary,1,yes,no,20,apr,257,1,-1,0,no
46,single,secondary,834,yes,no,11,jul,196,2,-1,0,no
55,married,primary,298,yes,no,8,may,144,3,-1,0,no
49,married,tertiary,306,yes,no,18,aug,285,7,-1,0,no
51,married,secondary,143,yes,no,16,may,627,1,-1,0,no
27,married,secondary,186,yes,no,27,may,136,2,-1,0,no
44,married,secondary,5597,no,no,20,jun,27,3,-1,0,no
40,single,secondary,1547,yes,no,12,may,88,2,173,1,no
36,married,tertiary,1852,no,no,8,may,362,1,-1,0,no
46,single,secondary,1790,yes,no,5,jun,214,5,-1,0,no
30,single,secondary,20,yes,no,20,apr,404,6,340,1,no
35,married,secondary,8652,yes,no,24,jun,103,6,-1,0,no
31,single,secondary,1626,no,no,7,may,356,2,286,3,no
37,married,secondary,749,no,no,21,apr,219,1,-1,0,no
49,married,unknown,51,yes,no,7,may,984,1,-1,0,no
27,single,secondary,-1,no,no,22,jul,60,2,-1,0,no
32,married,secondary,-32,yes,no,12,may,145,1,-1,0,no
70,divorced,secondary,6850,no,no,5,mar,252,3,183,1,no
22,single,secondary,333,no,yes,12,nov,129,1,-1,0,no
58,married,secondary,-27,no,yes,31,jul,77,13,-1,0,no
33,married,secondary,932,yes,no,21,may,226,1,-1,0,no
83,divorced,primary,0,no,no,31,may,664,1,77,3,no
50,divorced,tertiary,100,yes,yes,13,may,157,1,299,3,no
53,married,secondary,-626,yes,no,9,jul,205,1,-1,0,no
37,single,tertiary,9,no,no,26,aug,484,2,-1,0,no
55,divorced,primary,653,no,no,6,jun,800,1,-1,0,no
49,married,secondary,3608,yes,no,13,nov,231,1,-1,0,yes
41,married,primary,293,yes,yes,7,may,102,1,-1,0,no
40,single,tertiary,36,yes,no,27,may,240,3,-1,0,no
48,married,tertiary,263,yes,no,5,may,350,2,-1,0,no
27,single,secondary,8366,no,no,7,may,458,2,349,1,no
30,single,tertiary,2186,yes,no,3,jun,366,1,-1,0,no
37,single,secondary,20453,yes,no,4,may,115,1,-1,0,no
37,single,secondary,105,no,yes,17,jun,260,4,-1,0,no
40,married,secondary,440,yes,no,5,jun,327,2,-1,0,no
73,married,unknown,519,no,no,16,oct,434,1,57,1,yes
50,married,tertiary,19447,yes,yes,21,nov,166,1,-1,0,no
53,married,primary,225,no,no,18,jul,171,7,-1,0,no
47,married,secondary,2548,yes,no,11,,577,1,368,1,no
33,divorced,secondary,0,no,no,21,aug,224,8,-1,0,no
50,married,unknown,2284,yes,no,31,jul,1088,17,-1,0,yes
51,married,primary,40,yes,no,13,may,79,1,370,1,no
42,divorced,tertiary,364,no,no,18,nov,52,1,-1,0,no
34,single,secondary,174,no,no,11,may,259,4,-1,0,no
44,married,secondary,10888,yes,no,5,aug,163,1,-1,0,no
32,married,secondary,0,yes,yes,17,nov,159,2,195,2,no
60,married,tertiary,225,no,no,19,aug,54,2,-1,0,no
60,divorced,tertiary,2131,no,no,10,jul,421,6,-1,0,no
29,single,secondary,-20,no,yes,21,jul,574,1,-1,0,yes
39,single,secondary,36,no,no,29,aug,70,2,-1,0,no
47,married,primary,2642,no,no,13,aug,310,2,-1,0,no
30,married,tertiary,400,yes,no,7,may,223,1,-1,0,no
31,single,tertiary,1214,no,no,3,feb,39,1,-1,0,no
34,single,tertiary,-292,yes,no,19,aug,181,6,-1,0,no
51,married,secondary,1415,yes,no,2,jun,151,3,-1,0,no
38,married,secondary,213,yes,no,16,jun,270,15,-1,0,no
47,single,secondary,2540,no,no,18,nov,110,5,-1,0,no
46,single,tertiary,3232,no,no,15,jun,94,2,-1,0,no
33,married,tertiary,296,no,no,16,jul,90,2,-1,0,no
30,married,tertiary,42,no,no,25,aug,115,6,-1,0,no
40,married,secondary,697,no,no,24,jun,220,2,219,2,no
38,single,secondary,13156,yes,no,17,apr,291,4,331,1,no
63,divorced,secondary,1490,no,no,8,jun,506,1,-1,0,yes
33,married,tertiary,150,no,no,21,aug,151,2,-1,0,no
59,married,secondary,0,no,no,5,jun,812,1,-1,0,yes
29,single,tertiary,4210,yes,no,18,may,119,1,-1,0,no
54,divorced,secondary,1012,yes,no,12,may,33,3,175,2,no
57,married,secondary,16063,yes,no,30,may,352,3,-1,0,no
57,married,primary,5431,yes,yes,6,may,383,1,-1,0,no
28,single,secondary,317,yes,no,16,may,21,3,-1,0,no
30,single,secondary,4787,yes,no,18,nov,266,1,167,2,no
28,married,secondary,225,yes,yes,7,may,866,2,-1,0,no
45,divorced,primary,3854,yes,no,20,jun,10,3,-1,0,no
29,divorced,secondary,92,yes,no,7,may,240,1,-1,0,no
42,married,primary,-10,yes,no,9,may,291,4,-1,0,no
31,married,secondary,-617,yes,no,2,jun,115,2,-1,0,no
59,divorced,primary,195,no,no,5,may,366,2,-1,0,no
41,married,primary,1172,yes,no,15,may,153,1,-1,0,no
